Displacement:0,Displacement:1,Displacement:2,Points:0,Points:1,Points:2,vtkOriginalIndices
-8.47193e-09,-8.8183e-09,-2.27328e-09,-0.000803731,0.0207638,0.0477513,0
-2.07818e-05,-1.61862e-05,-5.51364e-06,0.0016735,0.0243512,0.0483838,1
-8.21982e-05,-3.91275e-05,-2.37835e-05,0.0048095,0.0270863,0.0488661,2
-4.97913e-05,-6.18121e-05,-4.07874e-05,0.0084089,0.0287986,0.049168,3
3.12173e-06,-2.86885e-05,-5.4203e-05,0.0122475,0.0293815,0.0492708,4
2.3285e-05,-5.55242e-05,-6.01392e-05,0.0122475,0.0296295,0.0447288,5
4.47283e-06,-4.79196e-05,-4.50817e-05,0.0122475,0.0287908,0.0402581,6
2.01246e-06,-2.52951e-05,-4.87617e-05,0.0122475,0.0269135,0.0361148,7
-5.62882e-09,-1.52186e-08,-3.18483e-08,0.0122475,0.0241052,0.0325365,8
-7.68846e-09,-1.44649e-08,-2.86765e-08,0.00823694,0.0236476,0.032994,9
-1.25839e-08,-1.04965e-08,-1.49888e-08,0.00449959,0.0223062,0.0343354,10
-9.35265e-09,-5.28504e-09,-9.33745e-09,0.00128994,0.0201723,0.0364694,11
-6.47898e-09,-4.67787e-09,-5.25134e-09,-0.00117341,0.0173912,0.0392505,12
-8.06954e-09,-5.52608e-09,-4.4324e-09,-0.00149841,0.0191027,0.0435282,13
-6.17851e-05,-3.92168e-05,-6.729e-05,0.00808111,0.0281238,0.0404684,14
-5.20789e-05,-3.45352e-05,-3.53254e-05,0.00422145,0.0261722,0.0410837,15
-8.93421e-06,-1.00893e-05,-5.1879e-06,0.000952562,0.0230795,0.0420589,16
-2.78992e-05,-1.31676e-05,-9.61362e-06,0.00823688,0.0262789,0.0363177,17
-4.50946e-05,-3.29473e-05,-1.89892e-05,0.00449947,0.0244119,0.0369185,18
-5.70746e-05,-3.5795e-05,-7.33743e-05,0.00838329,0.0290397,0.0449119,19
-6.9601e-05,-4.8533e-05,-3.42048e-05,0.00476314,0.0273001,0.0454496,20
-4.07975e-09,-3.70067e-08,-7.27978e-09,0.0122476,0.0271702,0.0479715,21
8.3982e-09,-3.65099e-08,-7.5401e-09,0.015954,0.0267485,0.0479715,22
8.35355e-09,-2.78622e-08,-4.76678e-09,0.0194709,0.0255051,0.0479715,23
1.20233e-08,-1.77385e-08,-2.96104e-09,0.0226186,0.0235034,0.0479715,24
9.44671e-09,-7.7529e-09,-2.15117e-09,0.0252363,0.0208459,0.0479715,25
5.90285e-09,-8.64113e-09,-4.56479e-10,0.0248912,0.020721,0.0522633,26
6.74905e-09,-3.55428e-09,5.21215e-10,0.0261484,0.0176042,0.0550504,27
4.02052e-09,-1.42553e-09,5.18809e-10,0.0273251,0.01342,0.0557507,28
6.54151e-09,-3.32107e-09,1.40365e-09,0.0256075,0.0162702,0.0580254,29
7.83258e-09,-6.15739e-09,2.99622e-09,0.0231007,0.0186859,0.0600596,30
7.62378e-09,-9.97328e-09,4.26172e-09,0.0199121,0.0205483,0.061675,31
5.55759e-09,-1.26585e-08,5.89316e-09,0.0162245,0.0217272,0.0627141,32
3.45079e-11,-1.21886e-08,8.53233e-09,0.0122476,0.022134,0.0630752,33
4.75661e-10,-2.48744e-08,9.57655e-09,0.0122476,0.0242694,0.0598638,34
-7.43701e-10,-3.27412e-08,3.88549e-09,0.0122476,0.025859,0.0561752,35
2.27644e-10,-4.12563e-08,-3.63974e-09,0.0122476,0.026839,0.0521574,36
8.59312e-09,-1.14059e-08,1.8135e-09,0.0217405,0.0219549,0.0573922,37
1.0551e-08,-1.21602e-08,-1.03958e-10,0.0225832,0.0229567,0.0528122,38
7.2189e-09,-1.91824e-08,4.67924e-09,0.0175149,0.0239786,0.0584196,39
6.65577e-09,-2.30307e-08,1.6704e-10,0.0186009,0.0252935,0.0533778,40
-1.26681e-08,-1.67809e-08,-3.22138e-09,0.00187668,0.0235034,0.0479715,41
-8.94728e-09,-2.79874e-08,-4.99845e-09,0.00502441,0.0255051,0.0479715,42
-8.27578e-09,-3.89777e-08,-7.12585e-09,0.00854131,0.0267485,0.0479715,43
-5.30375e-09,-1.24292e-08,5.82614e-09,0.00827448,0.021728,0.0627148,44
-7.31184e-09,-1.00509e-08,4.51018e-09,0.00457147,0.0205431,0.0616704,45
-7.26444e-09,-5.63519e-09,2.97078e-09,0.00139892,0.0186892,0.0600624,46
-6.60633e-09,-3.01824e-09,1.32805e-09,-0.00110921,0.016274,0.0580286,47
-3.97343e-09,-1.30269e-09,6.51138e-10,-0.0028298,0.01342,0.0557507,48
-6.78854e-09,-4.0108e-09,4.68427e-10,-0.00165621,0.0175959,0.0550539,49
-7.41302e-09,-8.61668e-09,-2.79075e-10,-0.00039811,0.0207149,0.052276,50
-8.13683e-09,-1.12022e-08,2.26016e-09,0.00275488,0.0219548,0.0573927,51
-1.04605e-08,-1.31955e-08,-6.88139e-10,0.00191207,0.0229567,0.0528125,52
-6.60335e-09,-1.95261e-08,4.80227e-09,0.0069805,0.0239785,0.0584199,53
-7.73243e-09,-2.37528e-08,1.01327e-09,0.00589436,0.0252935,0.0533779,54
1.43053e-10,-3.8042e-08,-1.13897e-08,0.0122476,0.0268879,0.0441038,55
1.63394e-11,-3.47751e-08,-8.13379e-09,0.0122476,0.0260508,0.0403685,56
-2.79651e-10,-2.00828e-08,-1.36395e-08,0.0122476,0.0246875,0.0368933,57
-1.43246e-09,-1.29187e-08,-1.6285e-08,0.0122476,0.0228446,0.0337971,58
5.21236e-09,-1.01437e-08,-1.34888e-08,0.0162377,0.0224584,0.0341833,59
9.80465e-09,-7.57165e-09,-1.27879e-08,0.0199413,0.021343,0.0352986,60
8.39502e-09,-6.04192e-09,-8.13666e-09,0.0231329,0.0196086,0.037033,61
6.06725e-09,-4.60558e-09,-4.58636e-09,0.0256687,0.0173912,0.0392505,62
8.60205e-09,-5.9155e-09,-4.23183e-09,0.0259948,0.0190924,0.0435023,63
7.72095e-09,-2.89281e-08,-8.42457e-09,0.0187001,0.0254997,0.0438084,64
9.29697e-09,-1.65029e-08,-9.67498e-09,0.0201239,0.0233289,0.0389745,65
1.43416e-08,-8.24525e-09,-8.35798e-09,0.0241356,0.021205,0.0422878,66
5.00222e-09,-2.0906e-08,-1.3322e-08,0.0157469,0.0248434,0.0381853,67
0,0,0,0.0267868,0.0106702,0.0709715,68
0,0,0,0.0243252,0.0144965,0.0709715,69
0,0,0,0.0208889,0.0174766,0.0709715,70
0,0,0,0.0167513,0.0193694,0.0709715,71
0,0,0,0.0122476,0.0200182,0.0709715,72
-1.4122e-07,-4.76226e-05,-4.72068e-06,0.0122476,0.0210761,0.0670233,73
9.16536e-06,9.37935e-06,4.27195e-08,0.0274527,0.0120112,0.0596084,74
0,0,0,0.0275477,0.0106702,0.0634915,75
0,0,0,0.0272085,0.0106702,0.0672018,76
1.40785e-05,-1.5142e-05,-4.47895e-06,0.0218127,0.0181985,0.065883,77
9.61147e-06,-3.16733e-05,-1.24819e-06,0.0182486,0.0200194,0.0665952,78
5.67572e-06,-6.94962e-06,-3.45528e-06,0.0247518,0.0150674,0.0669241,79
7.7997e-06,-4.31028e-06,-1.30453e-05,0.0247518,0.016155,0.0628652,80
0,0,0,-0.00282276,0.0107728,0.0709715,81
0,0,0,-0.00150872,0.0151521,0.0709715,82
0,0,0,0.000704551,0.0191379,0.0709715,83
0,0,0,0.00382701,0.0224597,0.0709715,84
0,0,0,0.00777535,0.0247345,0.0709715,85
0,0,0,0.0122476,0.0255551,0.0709715,86
-5.39288e-07,-6.12816e-05,8.61832e-06,0.0122476,0.0263204,0.0666314,87
-2.33473e-06,-7.10831e-05,-4.18502e-06,0.0122476,0.0270857,0.0622912,88
-6.7888e-06,-7.53125e-05,7.89261e-06,0.0122476,0.0278509,0.0579511,89
-3.18069e-05,-6.10995e-05,-2.04273e-06,0.0122476,0.0286162,0.0536109,90
-8.55901e-06,9.72583e-06,-7.10045e-07,-0.00295747,0.0120109,0.0596093,91
0,0,0,-0.00305236,0.0106702,0.0634915,92
0,0,0,-0.00295695,0.0106702,0.0672317,93
-8.4729e-05,-2.88223e-05,2.55364e-05,0.00806062,0.0265354,0.061344,94
-6.31387e-05,-3.81669e-05,5.21437e-06,0.00418492,0.0245003,0.0609851,95
-3.42813e-05,-2.88768e-05,-2.07384e-06,0.000908694,0.021277,0.0604168,96
-5.19551e-06,2.13173e-06,-1.28845e-05,-0.00152445,0.0171051,0.0596811,97
-0.000114377,-3.42657e-05,2.70246e-05,0.00768739,0.0271197,0.0572553,98
-5.12196e-05,-3.37902e-05,9.06961e-07,0.0035308,0.0247086,0.0568302,99
-5.80547e-06,-1.19528e-06,-8.809e-06,0.000145815,0.0209279,0.0561635,100
-0.000119567,-3.81256e-05,1.68038e-05,0.00738503,0.0277201,0.0531695,101
-3.0137e-05,-2.275e-05,-9.77009e-06,0.00301339,0.0249816,0.0526867,102
-3.51459e-05,-4.22753e-05,2.87946e-05,0.00795323,0.0257817,0.0654027,103
-3.7009e-05,-3.80249e-05,1.54505e-05,0.00399504,0.0236416,0.0650254,104
-3.47275e-05,-2.87296e-05,3.1934e-06,0.000682982,0.0202614,0.0644294,105
-1.41488e-05,-1.48715e-05,-8.37077e-06,-0.00172363,0.0159057,0.0636613,106
-4.22734e-06,-5.30091e-06,6.01612e-07,-0.00158319,0.0155327,0.0677872,107
0,0,0,0.0167027,0.024741,0.0709715,108
0,0,0,0.0206368,0.022485,0.0709715,109
0,0,0,0.0237753,0.0191593,0.0709715,110
0,0,0,0.0260013,0.0151586,0.0709715,111
0,0,0,0.0273376,0.0106702,0.0709715,112
0,0,0,0.0274522,0.0106702,0.0672319,113
2.58361e-05,-2.05762e-05,-1.98122e-06,0.0228234,0.0243494,0.0483835,114
6.10501e-05,-3.19382e-05,-1.21585e-05,0.0196897,0.0270837,0.0488656,115
5.82172e-05,-4.10186e-05,-2.04419e-05,0.0160928,0.0287966,0.0491677,116
5.27956e-06,2.42056e-06,-1.36832e-05,0.0260197,0.0171051,0.0596811,117
3.33973e-05,-2.84759e-05,-2.71275e-06,0.0235866,0.021277,0.0604168,118
6.17635e-05,-3.72116e-05,3.33674e-06,0.0203104,0.0245003,0.0609851,119
8.03218e-05,-2.86635e-05,2.47532e-05,0.0164347,0.0265354,0.061344,120
6.30341e-06,-1.44095e-06,-9.32175e-06,0.024351,0.0209256,0.0561631,121
5.11078e-05,-3.3092e-05,-1.0901e-06,0.0209658,0.0247075,0.05683,122
0.000103305,-3.31949e-05,2.53637e-05,0.0168087,0.0271194,0.0572553,123
2.69342e-05,-1.92409e-05,-1.11597e-05,0.021479,0.0249842,0.0526871,124
9.03674e-05,-3.05428e-05,1.68523e-05,0.0171085,0.0277208,0.0531696,125
1.06507e-05,-9.57977e-06,-8.80222e-06,0.0262189,0.0159057,0.0636613,126
3.41933e-05,-2.87172e-05,2.80241e-06,0.0238123,0.0202614,0.0644294,127
3.58272e-05,-3.75263e-05,1.43074e-05,0.0205002,0.0236416,0.0650254,128
3.36278e-05,-4.23217e-05,2.7997e-05,0.0165421,0.0257817,0.0654027,129
6.06097e-06,-6.57558e-06,-7.4206e-07,0.0260785,0.0155327,0.0677872,130
0,0,0,-0.00229155,0.0106702,0.0709715,131
0,0,0,-0.00271324,0.0106702,0.0672017,132
0,0,0,0.00774239,0.0193689,0.0709715,133
0,0,0,0.00360314,0.0174745,0.0709715,134
0,0,0,0.000164373,0.0144899,0.0709715,135
-1.41402e-05,-1.54821e-05,-5.73828e-06,0.00268259,0.0181985,0.0658832,136
-3.62162e-06,-8.44709e-06,-1.27507e-06,-0.000256529,0.0150691,0.0669177,137
-8.20636e-06,-1.77639e-06,-8.09985e-06,-0.000256529,0.0161558,0.062862,138
-9.77551e-06,-3.2118e-05,-1.55115e-06,0.00624664,0.0200195,0.0665949,139
-8.12449e-09,-5.33045e-09,-8.73611e-09,0.00136335,0.0196093,0.0370324,140
-6.26923e-09,-8.29744e-09,-1.10761e-08,0.00454771,0.0213404,0.0353012,141
-4.43529e-09,-1.08754e-08,-1.44362e-08,0.00824757,0.0224564,0.0341852,142
-6.1896e-09,-2.75905e-08,-8.04933e-09,0.00578373,0.0254957,0.0438141,143
-8.01899e-09,-1.50076e-08,-9.40251e-09,0.0043714,0.0233289,0.0389746,144
-5.75619e-09,-1.84794e-08,-1.22154e-08,0.0087483,0.0248436,0.0381857,145
-1.21614e-08,-7.72265e-09,-7.4562e-09,0.00035967,0.021205,0.0422878,146
9.89557e-09,-5.4913e-09,-8.85785e-09,0.0232069,0.0201709,0.0364707,147
1.95078e-08,-1.13965e-08,-2.94474e-08,0.0199995,0.0223043,0.0343374,148
1.06984e-08,-1.24664e-08,-3.62197e-08,0.0162647,0.0236461,0.0329955,149
1.09795e-05,-1.30436e-05,-8.27214e-06,0.0235474,0.0230737,0.0420607,150
6.9204e-05,-3.66702e-05,-2.01081e-05,0.0202802,0.0261677,0.0410852,151
7.3368e-05,-4.53733e-05,-5.9026e-05,0.016422,0.0281213,0.0404692,152
5.77429e-05,-2.75334e-05,3.16007e-07,0.0199996,0.0244092,0.0369193,153
4.2182e-05,-4.35914e-05,-2.33746e-05,0.0162648,0.0262769,0.0363184,154
8.79158e-05,-5.90312e-05,-1.52346e-05,0.0197358,0.0272977,0.0454503,155
7.83802e-05,-4.05877e-05,-4.73472e-05,0.0161183,0.0290377,0.0449125,156
-3.66912e-07,-5.47309e-07,-5.51719e-07,-0.00202777,0.0125921,0.0686012,157
-1.65289e-06,-2.67046e-06,-3.21136e-07,-0.00205271,0.0126455,0.0669908,158
0,0,0,0.0122475,0.0106702,0.0269715,159
9.53338e-11,-3.3461e-09,-6.58883e-09,0.0122475,0.0143769,0.0273366,160
-1.17087e-10,-6.01528e-09,-1.07907e-08,0.0122475,0.0179412,0.0284178,161
-4.31237e-10,-1.00581e-08,-1.40893e-08,0.0122475,0.021226,0.0301736,162
6.07682e-09,-3.67805e-09,-5.65961e-09,0.0245062,0.0158752,0.0355739,163
3.7922e-09,-2.85352e-09,-5.28904e-09,0.0225084,0.0144168,0.0322323,164
1.98742e-09,-1.77661e-09,-3.94061e-09,0.0197046,0.0130615,0.0294874,165
6.38452e-10,-1.15001e-09,-2.48801e-09,0.0162017,0.0118252,0.0276365,166
2.73072e-09,-5.15692e-09,-1.01659e-08,0.0165834,0.0176112,0.0291021,167
4.48732e-09,-4.56092e-09,-8.46407e-09,0.0205731,0.0167683,0.0311505,168
3.6981e-09,-8.52881e-09,-1.20067e-08,0.0162578,0.0209548,0.0307707,169
6.11758e-09,-7.666e-09,-1.06989e-08,0.019995,0.0202106,0.0325628,170
0,0,0,0.0281124,0.0106702,0.0537425,171
0,0,0,0.0285881,0.0106702,0.0508852,172
0,0,0,0.0287476,0.0106702,0.0479715,173
5.74773e-09,-2.04086e-09,-5.9197e-10,0.0283445,0.0142954,0.0479715,174
8.24795e-09,-4.41816e-09,-1.30612e-09,0.0271546,0.0177435,0.0479715,175
6.9635e-09,-2.25012e-09,7.23929e-11,0.0277327,0.0153797,0.0520531,176
0,0,0,-0.00425236,0.0106702,0.0479715,177
0,0,0,-0.00409277,0.0106702,0.0508852,178
0,0,0,-0.00361708,0.0106702,0.0537425,179
-8.1207e-09,-4.45602e-09,-1.80905e-09,-0.00265933,0.0177435,0.0479715,180
-5.55812e-09,-2.74178e-09,-1.05604e-09,-0.00384918,0.0142954,0.0479715,181
-6.88555e-09,-2.66894e-09,-1.98704e-10,-0.00323732,0.0153796,0.0520535,182
0,0,0,0.028334,0.0106702,0.0432986,183
0,0,0,0.0271136,0.0106702,0.0388599,184
0,0,0,0.0251479,0.0106702,0.0348782,185
0,0,0,0.0225352,0.0106702,0.031553,186
0,0,0,0.0194067,0.0106702,0.0290511,187
0,0,0,0.0159192,0.0106702,0.027498,188
5.26923e-09,-2.40407e-09,-3.32089e-09,0.0273306,0.0145503,0.0410356,189
-1.20415e-10,-6.85936e-09,4.65429e-09,0.0122476,0.018755,0.0662778,190
-4.25495e-12,-2.74107e-09,3.09352e-09,0.0122476,0.0148488,0.0682869,191
0,0,0,0.0122476,0.0106702,0.0689715,192
0,0,0,0.0164652,0.0106702,0.0682739,193
0,0,0,0.0204026,0.0106702,0.0662273,194
0,0,0,0.0237982,0.0106702,0.0629678,195
0,0,0,0.0264263,0.0106702,0.058712,196
3.1981e-09,-5.17386e-09,4.0528e-09,0.0188521,0.0172746,0.065283,197
1.01074e-09,-2.4903e-09,2.656e-09,0.0157052,0.0141277,0.0680282,198
4.17413e-09,-3.59002e-09,2.55802e-09,0.0229301,0.0155875,0.0627018,199
2.30662e-09,-1.47339e-09,8.92177e-10,0.0253285,0.0127369,0.0604981,200
0,0,0,-0.00193101,0.0106702,0.058712,201
0,0,0,0.000697112,0.0106702,0.0629678,202
0,0,0,0.00409266,0.0106702,0.0662273,203
0,0,0,0.00803004,0.0106702,0.0682739,204
-3.33837e-09,-5.21229e-09,3.97793e-09,0.00564337,0.0172744,0.0652833,205
-1.0549e-09,-2.25474e-09,2.56049e-09,0.00879021,0.0141276,0.0680282,206
-4.60256e-09,-3.57901e-09,2.51364e-09,0.00156513,0.0155875,0.0627018,207
-2.49317e-09,-1.52344e-09,1.04707e-09,-0.000833173,0.0127369,0.0604981,208
-5.72312e-09,-3.15802e-09,-5.64179e-09,-1.08885e-05,0.0158752,0.0355739,209
-3.61176e-09,-2.60677e-09,-5.30512e-09,0.00198685,0.0144168,0.0322324,210
-1.83882e-09,-1.72866e-09,-3.99597e-09,0.00479054,0.0130615,0.0294874,211
-5.18245e-10,-1.23886e-09,-2.49799e-09,0.00829342,0.0118253,0.0276365,212
0,0,0,0.00857589,0.0106702,0.0274981,213
0,0,0,0.00508844,0.0106702,0.0290512,214
0,0,0,0.00195998,0.0106702,0.0315531,215
0,0,0,-0.000652626,0.0106702,0.0348783,216
0,0,0,-0.00261837,0.0106702,0.03886,217
0,0,0,-0.00383867,0.0106702,0.0432986,218
-5.06002e-09,-2.4616e-09,-2.87924e-09,-0.00283534,0.0145503,0.0410356,219
0,0,0,0.0239176,0.0106702,0.0491682,220
0,0,0,0.0192828,0.0106702,0.0481518,221
0,0,0,0.0140275,0.0106702,0.0479601,222
0,0,0,0.000837889,0.0106702,0.0515326,223
0,0,0,0.00521648,0.0106702,0.0504568,224
0,0,0,0.0107057,0.0106702,0.0515227,225
0,0,0,0.000461931,0.0106702,0.0479715,226
0,0,0,0.0237281,0.0106702,0.0432488,227
0,0,0,0.0194508,0.0106702,0.042369,228
0,0,0,0.0153185,0.0106702,0.0433433,229
0,0,0,0.00992308,0.0106702,0.0448371,230
0,0,0,0.0044019,0.0106702,0.0439195,231
0,0,0,0.000767193,0.0106702,0.0432488,232
0,0,0,0.0220484,0.0106702,0.0385262,233
0,0,0,0.0171992,0.0106702,0.0384285,234
0,0,0,0.0123682,0.0106702,0.0387992,235
0,0,0,0.00733798,0.0106702,0.0389036,236
0,0,0,0.00244685,0.0106702,0.0385262,237
0,0,0,0.0194811,0.0106702,0.0338035,238
0,0,0,0.0146588,0.0106702,0.0338035,239
0,0,0,0.00983648,0.0106702,0.0338035,240
0,0,0,0.00501417,0.0106702,0.0338035,241
0,0,0,0.0237043,0.0106702,0.0526942,242
0,0,0,0.0194494,0.0106702,0.0536492,243
0,0,0,0.0154501,0.0106702,0.0526472,244
0,0,0,0.021993,0.0106702,0.0574168,245
0,0,0,0.0172239,0.0106702,0.0575199,246
0,0,0,0.012539,0.0106702,0.0571396,247
0,0,0,0.00761624,0.0106702,0.0568091,248
0,0,0,0.00250226,0.0106702,0.0574168,249
0,0,0,0.0194849,0.0106702,0.0621395,250
0,0,0,0.0146601,0.0106702,0.0621395,251
0,0,0,0.00983523,0.0106702,0.0621395,252
0,0,0,0.00501041,0.0106702,0.0621395,253
-4.33359e-09,-4.56156e-09,-8.34537e-09,0.00392206,0.0167683,0.0311506,254
-2.45028e-09,-5.69927e-09,-1.01123e-08,0.00791166,0.0176111,0.0291022,255
-5.79339e-09,-6.9865e-09,-1.08597e-08,0.00450012,0.0202105,0.032563,256
-3.59683e-09,-9.38448e-09,-1.24685e-08,0.00823724,0.0209547,0.0307708,257
5.84109e-10,-2.91315e-09,-5.11428e-09,0.0130379,0.0145007,0.0346349,258
1.52454e-09,-6.74835e-09,-1.05728e-08,0.0140157,0.0187542,0.033255,259
7.85766e-10,-2.05585e-09,-5.07147e-09,0.0142267,0.0140345,0.0311878,260
-8.42071e-10,-6.81783e-09,-1.02171e-08,0.0110755,0.0183698,0.0320027,261
2.28865e-09,-1.13049e-08,2.90246e-10,0.0148652,0.0179021,0.0520786,262
6.31195e-09,-1.13257e-08,3.93829e-10,0.0201481,0.020007,0.0533426,263
4.7674e-09,-1.28357e-08,2.0398e-09,0.0172522,0.0201986,0.0558888,264
3.26161e-09,-3.12414e-09,-8.10035e-11,0.020395,0.0141455,0.0521678,265
1.09615e-09,-1.55551e-08,-2.85466e-09,0.0130946,0.0193183,0.0479661,266
3.98242e-09,-6.99639e-09,-1.91604e-09,0.0190926,0.0159099,0.0478619,267
1.05174e-09,-6.12219e-09,-1.79843e-09,0.0142136,0.0148529,0.0475936,268
1.70254e-09,-2.94286e-09,1.0489e-09,0.0169526,0.0138201,0.0558967,269
1.92971e-10,-4.99035e-09,1.47846e-09,0.0129281,0.0149961,0.0559497,270
1.76832e-09,-5.09587e-09,-2.11245e-10,0.0164787,0.0144652,0.0514511,271
-8.49856e-10,-1.59901e-08,4.31687e-09,0.0112938,0.0207423,0.0574971,272
-7.0711e-10,-6.27907e-09,-7.10685e-10,0.0110961,0.0153743,0.0504851,273
-3.68759e-09,-1.26431e-08,2.24973e-09,0.008359,0.0195304,0.0558345,274
-4.60692e-09,-2.34191e-08,-6.45266e-10,0.00880828,0.022983,0.051422,275
-3.13392e-09,-2.28138e-08,-5.58814e-09,0.00940461,0.0220346,0.0461433,276
1.16528e-09,-2.01387e-08,-2.01918e-10,0.0132651,0.0214174,0.0523439,277
-5.39948e-09,-1.64362e-08,-2.50519e-09,0.00682965,0.0204966,0.0490469,278
-5.03088e-09,-5.22104e-09,-8.66488e-09,0.00537891,0.0179646,0.0349575,279
2.65792e-10,-2.81221e-08,-6.19898e-09,0.0121232,0.0239894,0.047729,280
-7.06339e-09,-1.37391e-08,-6.36369e-09,0.0053827,0.0202567,0.0438462,281
5.88314e-09,-1.13985e-08,-1.1179e-08,0.0174946,0.0208271,0.0377066,282
7.22361e-09,-5.45081e-09,-8.85963e-09,0.0212678,0.0187701,0.0357394,283
-6.7523e-09,-1.06754e-08,-9.34409e-12,0.00399085,0.0198028,0.0532393,284
6.9832e-10,-6.2912e-10,-2.17581e-09,0.0168657,0.0120072,0.031022,285
-7.01371e-10,-1.18721e-09,-3.18702e-09,0.00918408,0.012684,0.0306038,286
-9.14766e-10,-6.74625e-09,-2.95436e-09,0.0106947,0.0155329,0.0457385,287
1.2238e-09,-2.2032e-08,-6.76854e-09,0.0132711,0.021483,0.0438504,288
1.025e-09,-7.13953e-09,-4.6017e-09,0.0137621,0.0155861,0.0429076,289
-2.50999e-09,-4.51411e-09,-1.87503e-09,0.00684324,0.014609,0.0468024,290
-4.28726e-09,-5.16862e-09,-8.19927e-10,0.00404395,0.0151756,0.0495843,291
-4.42006e-09,-4.41105e-09,-2.49307e-09,0.00329137,0.0150686,0.0454266,292
-2.10128e-09,-5.23063e-09,-3.76288e-09,0.0080607,0.0151087,0.0426465,293
-1.53394e-09,-4.60041e-09,6.99922e-10,0.00896543,0.0145894,0.0535645,294
-4.28123e-09,-2.9644e-09,1.0236e-09,0.0021223,0.0145557,0.0559166,295
-6.1137e-09,-5.03229e-09,-7.21509e-10,0.000772867,0.0163074,0.0507449,296
-6.01662e-09,-6.9039e-09,2.07549e-09,0.00380488,0.0178514,0.0577205,297
-6.32924e-09,-4.87362e-09,-4.1295e-09,0.00137635,0.0168103,0.0433289,298
-3.23751e-09,-2.2456e-09,-3.05154e-09,0.00330029,0.013911,0.0414226,299
-1.9677e-09,-9.27477e-10,-1.95376e-09,0.00148536,0.0125152,0.0395232,300
-5.66616e-09,-4.02158e-09,-6.00187e-09,0.00228996,0.0168833,0.0391326,301
-1.93862e-09,-3.18433e-09,-5.64041e-09,0.0082179,0.0148877,0.033659,302
-2.58791e-09,-8.12203e-09,-1.00565e-08,0.00947995,0.0189314,0.0355652,303
5.4583e-09,-4.0363e-09,-7.61666e-09,0.0208149,0.0169049,0.034933,304
3.5015e-09,-6.16933e-09,-9.87476e-09,0.0164092,0.0185348,0.0342985,305
5.53296e-09,-5.03775e-09,-6.54726e-09,0.0207204,0.0168491,0.0389812,306
